Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-02 00:00:00-05:00,0.09163416478981276,0.09163416478981276,0.09120599925518036,0.09120599925518036,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.0946313664317131,0.09505953205697863,0.0946313664317131,0.0946313664317131,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09805672615766525,0.09848488611766684,0.09805672615766525,0.09805672615766525,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09805672615766525,0.0989130575117324,0.09805672615766525,0.09805672615766525,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09848490357398987,0.09891307504394829,0.09848490357398987,0.09848490357398987,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09420320100641139,0.09420320100641139,0.09334686398506165,0.09334686398506165,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09334686398506165,0.09377503535425236,0.09334686398506165,0.09334686398506165,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09077783981519726,0.09077783981519726,0.09034967422485352,0.09034967422485352,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.0899215267384414,0.0899215267384414,0.08949258923530579,0.08949258923530579,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08820805386347605,0.08820805386347605,0.0873517170548439,0.0873517170548439,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08949258923530579,0.0899215267384414,0.08949258923530579,0.08949258923530579,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09334686398506165,0.09420320100641139,0.09334686398506165,0.09334686398506165,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.0882080433311328,0.0882080433311328,0.08777987211942673,0.08777987211942673,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08349821104670388,0.08349821104670388,0.08307003974914551,0.08307003974914551,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08435452729463577,0.08478269851649732,0.08435452729463577,0.08435452729463577,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08221369669997755,0.08221369669997755,0.08135735988616943,0.08135735988616943,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08649536967277527,0.08692353516623606,0.08649536967277527,0.08649536967277527,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08777987211942673,0.0882080433311328,0.08777987211942673,0.08777987211942673,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09077785164117813,0.09163418865045478,0.09077785164117813,0.09077785164117813,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09120599925518036,0.09163416478981276,0.09120599925518036,0.09120599925518036,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.0903496755728724,0.0903496755728724,0.0899215042591095,0.0899215042591095,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08949254003445148,0.08949254003445148,0.08906437456607819,0.08906437456607819,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08906441322448744,0.08906441322448744,0.08863624185323715,0.08863624185323715,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08863620882580932,0.08863620882580932,0.08777987211942673,0.08777987211942673,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.0813573554454438,0.0813573554454438,0.08092918992042542,0.08092918992042542,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07750308074925424,0.07750308074925424,0.07707491517066956,0.07707491517066956,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.0749340772674265,0.0749340772674265,0.07407774031162262,0.07407774031162262,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07707491517066956,0.07750308074925424,0.07707491517066956,0.07707491517066956,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07664675578546155,0.07664675578546155,0.07621859014034271,0.07621859014034271,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07921653240919113,0.08007286934946664,0.07921653240919113,0.07921653240919113,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08307003974914551,0.08392637662723154,0.08307003974914551,0.08307003974914551,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08820802718400955,0.0890643637336335,0.08820802718400955,0.08820802718400955,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08777988260064486,0.08777988260064486,0.0873517170548439,0.0873517170548439,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08820802718400955,0.0890643637336335,0.08820802718400955,0.08820802718400955,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09163417667150497,0.09249051356883631,0.09163417667150497,0.09163417667150497,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09163416478981276,0.09163416478981276,0.09120599925518036,0.09120599925518036,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09034969815924217,0.09034969815924217,0.08949258923530579,0.08949258923530579,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.0882080433311328,0.0882080433311328,0.08777987211942673,0.08777987211942673,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08521087024707522,0.08521087024707522,0.08478270471096039,0.08478270471096039,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08478270471096039,0.08563904150022016,0.08478270471096039,0.08478270471096039,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08478271658987475,0.08478271658987475,0.08392637968063354,0.08392637968063354,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08349821104670388,0.08349821104670388,0.08307003974914551,0.08307003974914551,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09034967422485352,0.09077783981519726,0.09034967422485352,0.09034967422485352,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09077785164117813,0.09120602300433224,0.09077785164117813,0.09077785164117813,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08949254003445148,0.08949254003445148,0.08906437456607819,0.08906437456607819,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08863619260030728,0.08863619260030728,0.08820802718400955,0.08820802718400955,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.0924905315041542,0.09334686856754229,0.0924905315041542,0.0924905315041542,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0942031517624855,0.09463132290785324,0.0942031517624855,0.0942031517624855,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09548769146203995,0.09591585703377907,0.09548769146203995,0.09548769146203995,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09548769146203995,0.09591585703377907,0.09548769146203995,0.09548769146203995,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09548769146203995,0.09591585703377907,0.09548769146203995,0.09548769146203995,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09120602300433224,0.09120602300433224,0.09077785164117813,0.09077785164117813,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08606721768210421,0.08606721768210421,0.08563905209302902,0.08563905209302902,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08820802718400955,0.08863619260030728,0.08820802718400955,0.08820802718400955,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0942031517624855,0.09463132290785324,0.0942031517624855,0.0942031517624855,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09762849658727646,0.09805666772619703,0.09762849658727646,0.09762849658727646,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10019752383232117,0.10062569507072194,0.10019752383232117,0.10019752383232117,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10019753741136903,0.10019753741136903,0.09934120625257492,0.09934120625257492,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09891307504394829,0.09891307504394829,0.09848490357398987,0.09848490357398987,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09720033528863639,0.09720033528863639,0.09677216410636902,0.09677216410636902,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09591585703377907,0.09591585703377907,0.09548769146203995,0.09548769146203995,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09720033528863639,0.09720033528863639,0.09677216410636902,0.09677216410636902,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09677219126188417,0.09677219126188417,0.09634403139352798,0.09634403139352798,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09420313971976424,0.09420313971976424,0.09377497434616089,0.09377497434616089,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09505952149629593,0.09548769279102488,0.09505952149629593,0.09505952149629593,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09591586142778397,0.09634403273616865,0.09591586142778397,0.09591586142778397,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09420313971976424,0.09420313971976424,0.09377497434616089,0.09377497434616089,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09377497434616089,0.09505947618399889,0.09377497434616089,0.09377497434616089,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09377503535425236,0.09463137237560208,0.09334686398506165,0.09334686398506165,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09291864592268413,0.09291864592268413,0.09206230938434601,0.09206230938434601,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0942031517624855,0.09548765948156006,0.0942031517624855,0.0942031517624855,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09591586142778397,0.09677219261049164,0.09591586142778397,0.09591586142778397,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09463132290785324,0.09463132290785324,0.0942031517624855,0.0942031517624855,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10276730358600616,0.10319547481472141,0.10276730358600616,0.10276730358600616,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10747717320919037,0.10833351582923699,0.10747717320919037,0.10747717320919037,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.1074771705594326,0.1074771705594326,0.10704901069402695,0.10704901069402695,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11304335296154022,0.11347152422241556,0.11304335296154022,0.11304335296154022,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11304335296154022,0.11347152422241556,0.11304335296154022,0.11304335296154022,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11347157508134843,0.11390051261652598,0.11347157508134843,0.11347157508134842,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11347157508134843,0.11390051261652598,0.11347157508134843,0.11347157508134842,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10833349951933416,0.10833349951933416,0.1079053282737732,0.1079053282737732,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.1079053282737732,0.1087616593308351,0.1079053282737732,0.1079053282737732,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11004619300365448,0.11047435289272152,0.11004619300365448,0.11004619300365448,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10876170292612242,0.10876170292612242,0.1083335429430008,0.1083335429430008,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10490816218496635,0.10490816218496635,0.10447999089956284,0.10447999089956284,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10662086308002472,0.10704903447460866,0.10662086308002472,0.10662086308002472,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.1079053282737732,0.10918983057639607,0.1079053282737732,0.1079053282737732,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1126151531934738,0.1130433243459627,0.1126151531934738,0.11261515319347382,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.1117588144184484,0.1117588144184484,0.11133064329624176,0.11133064329624176,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11133068185389784,0.11133068185389784,0.11090251058340073,0.11090251058340073,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10918987688531855,0.10918987688531855,0.10876170545816422,0.10876170545816422,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.1074771705594326,0.1074771705594326,0.10704901069402695,0.10704901069402695,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10704903447460866,0.1074771944351286,0.10662086308002472,0.10662086308002472,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10405185567127118,0.10405185567127118,0.10362369567155838,0.10362369567155838,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10019755104008414,0.10019755104008414,0.09976939111948013,0.09976939111948013,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10148204118013382,0.10233913833556436,0.10148204118013382,0.10148204118013382,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.09976935634595414,0.09976935634595414,0.09891301393508911,0.09891301393508911,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.1010538786649704,0.10148204995572364,0.1010538786649704,0.1010538786649704,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10062572239475108,0.10062572239475108,0.09976939111948013,0.09976939111948013,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09720036256430191,0.09720036256430191,0.09634403139352798,0.09634403139352798,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08949254003445148,0.08949254003445148,0.08906437456607819,0.08906437456607819,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08863619260030728,0.08863619260030728,0.08820802718400955,0.08820802718400955,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08820802718400955,0.08863619260030728,0.08820802718400955,0.08820802718400955,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08606724913776072,0.08606724913776072,0.08521091192960739,0.08521091192960739,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08606723695993423,0.0869235740469227,0.08606723695993423,0.08606723695993423,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08949258923530579,0.0899215267384414,0.08949258923530579,0.08949258923530579,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08307002785202756,0.08307002785202756,0.08264186233282089,0.08264186233282089,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07664675578546155,0.07664675578546155,0.07621859014034271,0.07621859014034271,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07793204486370087,0.07836021630621215,0.07793204486370087,0.07793204486370087,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08135735988616943,0.08221369669997755,0.08135735988616943,0.08135735988616943,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08349818736314774,0.08392635282222988,0.08349818736314774,0.08349818736314774,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08563905209302902,0.08649538898821023,0.08563905209302902,0.08563905209302902,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08863624185323715,0.08906441322448744,0.08863624185323715,0.08863624185323715,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08307002785202756,0.08307002785202756,0.08264186233282089,0.08264186233282089,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08264187858869707,0.08264187858869707,0.08221370726823807,0.08221370726823807,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07836018632529612,0.07836018632529612,0.07750307768583298,0.07750307768583298,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07964470237493515,0.08007287372699631,0.07964470237493515,0.07964470237493515,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08221370726823807,0.08264187858869707,0.08221370726823807,0.08221370726823807,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08563905209302902,0.08606721768210421,0.08563905209302902,0.08563905209302902,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08307002785202756,0.08307002785202756,0.08264186233282089,0.08264186233282089,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08178553115158863,0.08178553115158863,0.08135735988616943,0.08135735988616943,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08435452729463577,0.08521086402132916,0.08435452729463577,0.08435452729463577,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08563905209302902,0.08606721768210421,0.08563905209302902,0.08563905209302902,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08563904150022016,0.08563904150022016,0.08478270471096039,0.08478270471096039,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08606723695993423,0.08649540836194451,0.08606723695993423,0.08606723695993423,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08863624185323715,0.08906441322448744,0.08863624185323715,0.08863624185323715,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08692353516623606,0.08692353516623606,0.08649536967277527,0.08649536967277527,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08649536967277527,0.08692353516623606,0.08649536967277527,0.08649536967277527,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08649536967277527,0.08649536967277527,0.08649536967277527,0.08649536967277527,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08478271658987475,0.08478271658987475,0.08392637968063354,0.08392637968063354,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08264187858869707,0.08264187858869707,0.08221370726823807,0.08221370726823807,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08007287372699631,0.08007287372699631,0.07964470237493515,0.07964470237493515,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07921651432128574,0.07921651432128574,0.0783601775765419,0.0783601775765419,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07664673459335705,0.07664673459335705,0.0757903978228569,0.0757903978228569,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.0749340772674265,0.0749340772674265,0.07407774031162262,0.07407774031162262,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07407774483885374,0.07407774483885374,0.07322140783071518,0.07322140783071518,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07407774031162262,0.07450591164804017,0.07407774031162262,0.07407774031162262,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06979606755822154,0.06979606755822154,0.06893973052501678,0.06893973052501678,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06508542726607705,0.06508542726607705,0.06465725600719452,0.06465725600719452,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06637071073055267,0.06679887633254764,0.06637071073055267,0.06637071073055267,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06551359150628396,0.06551359150628396,0.06508542597293854,0.06508542597293854,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06551358848810196,0.06594252580074644,0.06551358848810196,0.06551358848810196,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06893973052501678,0.0693678961831033,0.06893973052501678,0.06893973052501678,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06893973052501678,0.0693678961831033,0.06893973052501678,0.06893973052501678,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07322140783071518,0.07364957919330024,0.07322140783071518,0.07322140783071518,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07450589537620544,0.07493406090208188,0.07450589537620544,0.07450589537620544,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07150870224614572,0.07150870224614572,0.07065236568450928,0.07065236568450928,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.0702241986509391,0.0702241986509391,0.06979603320360184,0.06979603320360184,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06808336950028022,0.06808336950028022,0.06765519827604294,0.06765519827604294,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06765519827604294,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06808338314294815,0.06851154873595229,0.06808338314294815,0.06808338314294815,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0676552312792751,0.0676552312792751,0.0672270655632019,0.0672270655632019,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06551359150628396,0.06551359150628396,0.06508542597293854,0.06508542597293854,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.0638008890980164,0.0638008890980164,0.06337272375822067,0.06337272375822067,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06251642241076448,0.06251642241076448,0.0620882511138916,0.0620882511138916,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06080375000787934,0.06080375000787934,0.06037557870149612,0.060375578701496124,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06080375611782074,0.06123192175019789,0.06080375611782074,0.06080375611782074,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06123189255595207,0.06166006370121646,0.06123189255595207,0.06123189255595207,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05823470937505077,0.05823470937505077,0.05780654400587081,0.05780654400587082,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05737838565525858,0.05737838565525858,0.05652204900979996,0.05652204900979996,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05652206324253791,0.05652206324253791,0.05609389767050743,0.05609389767050743,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04967058485445079,0.04967058485445079,0.04881424829363823,0.04881424829363823,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049242451786994934,0.04967062325695335,0.049242451786994934,0.049242451786994934,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05181143805384636,0.05223960931388355,0.05181143805384636,0.05181143805384636,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05223961919546127,0.0526677848194595,0.05223961919546127,0.05223961919546127,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05223961919546127,0.0526677848194595,0.05223961919546127,0.05223961919546127,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05652204900979996,0.05695022019104384,0.05652204900979996,0.05652204900979996,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058234728872776025,0.05909106561487621,0.058234728872776025,0.05823472887277603,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05823470937505077,0.05823470937505077,0.05780654400587081,0.05780654400587082,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06123189255595207,0.06208822912945217,0.06123189255595207,0.06123189255595207,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06337272375822067,0.0638008890980164,0.06337272375822067,0.06337272375822067,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06380092352628708,0.06465726038500275,0.06380092352628708,0.06380092352628708,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06594255566596985,0.06637072709053747,0.06594255566596985,0.06594255566596985,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06594255566596985,0.0667988927980727,0.06594255566596985,0.06594255566596985,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06251642241076448,0.06251642241076448,0.0620882511138916,0.0620882511138916,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06337272375822067,0.0638008890980164,0.06337272375822067,0.06337272375822067,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.0629445941519696,0.0629445941519696,0.06251642853021622,0.06251642853021622,36467200,0.0,0.0
